key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,4.175,space,2.392,space,3.147,space,10.459,left,7.939,space,5.772,right,0.0,5.86,0.0,0.0,0.0,0.0,1.0,10000.0,109000.0,9.0,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,3.851,0.0,1.0,1.0,1.0,1.0,25000.0,35000.0,150.0,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.0,,0.0,2.0,2.0,2.0,1.0,10000.0,19000.0,89.0,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,g,41.264,right,0.0,2.224,0.0,0.0,0.0,6.0,1.0,10000.0,0.0,40000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.341,0.0,1.0,1.0,44.0,1.0,5000.0,0.0,150000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,7.738,0.0,2.0,2.0,59.0,1.0,5000.0,0.0,151000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,6.904,0.0,3.0,3.0,28.0,1.0,10000.0,0.0,109000.0,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.964,0.0,4.0,4.0,47.0,1.0,5000.0,0.0,56000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.48,0.0,5.0,5.0,42.0,1.0,5000.0,0.0,56000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.412,0.0,6.0,6.0,30.0,1.0,5000.0,0.0,16000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,6.614,0.0,7.0,7.0,82.0,1.0,25000.0,0.0,75000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.523,0.0,8.0,8.0,18.0,1.0,10000.0,0.0,110000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.671,0.0,9.0,9.0,5.0,1.0,10000.0,0.0,19000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,10.25,0.0,10.0,10.0,62.0,1.0,25000.0,0.0,75000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,7.332,0.0,11.0,11.0,37.0,1.0,5000.0,0.0,56000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,10.112,0.0,12.0,12.0,52.0,1.0,5000.0,0.0,56000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,11.055,0.0,13.0,13.0,48.0,1.0,5000.0,0.0,105000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.494,0.0,14.0,14.0,19.0,1.0,10000.0,0.0,149000.0,61.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.599,0.0,15.0,15.0,31.0,1.0,5000.0,0.0,35000.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,12.382,0.0,16.0,16.0,38.0,1.0,5000.0,0.0,104000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,11.293,0.0,17.0,17.0,8.0,1.0,10000.0,0.0,111000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,8.299,0.0,18.0,18.0,78.0,1.0,25000.0,0.0,125000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.83,0.0,19.0,19.0,21.0,1.0,10000.0,0.0,40000.0,91.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,9.032,0.0,20.0,20.0,9.0,1.0,10000.0,0.0,151000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.836,0.0,21.0,21.0,51.0,1.0,5000.0,0.0,35000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.312,0.0,22.0,22.0,27.0,1.0,10000.0,0.0,61000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,18.767,0.0,23.0,23.0,29.0,1.0,10000.0,0.0,151000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,8.87,0.0,24.0,24.0,13.0,1.0,10000.0,0.0,111000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.7,0.0,25.0,25.0,75.0,1.0,25000.0,0.0,35000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.176,0.0,26.0,26.0,84.0,1.0,25000.0,0.0,150000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,11.65,0.0,27.0,27.0,14.0,1.0,10000.0,0.0,150000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,117,2020-11-13_09h50.42.623,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,14.02,0.0,28.0,28.0,58.0,1.0,5000.0,0.0,106000.0,152.0,,
