key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,4.46719,space,1.321805,space,9.37351,space,5.95148,left,6.700395,space,2.25152,left,1.0,3.891325,0.0,0.0,0.0,0.0,1.0,10000.0,109000.0,9.0,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,16.35105,0.0,1.0,1.0,1.0,1.0,25000.0,35000.0,150.0,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,3.833855,0.0,2.0,2.0,2.0,1.0,10000.0,19000.0,89.0,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,g,4.11768,left,0.0,4.472065,0.0,0.0,0.0,22.0,1.0,10000.0,0.0,61000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.63864,0.0,1.0,1.0,20.0,1.0,10000.0,0.0,20000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,7.388615,0.0,2.0,2.0,88.0,1.0,25000.0,0.0,125000.0,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.82385,0.0,3.0,3.0,59.0,1.0,5000.0,0.0,151000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.32162,0.0,4.0,4.0,40.0,1.0,5000.0,0.0,14000.0,31.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.01893,0.0,5.0,5.0,74.0,1.0,25000.0,0.0,150000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.921025,0.0,6.0,6.0,34.0,1.0,5000.0,0.0,151000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.08895,0.0,7.0,7.0,54.0,1.0,5000.0,0.0,150000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,7.149535,0.0,8.0,8.0,14.0,1.0,10000.0,0.0,150000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.442125,0.0,9.0,9.0,37.0,1.0,5000.0,0.0,56000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,0.95884,0.0,10.0,10.0,15.0,1.0,10000.0,0.0,20000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,0.90453,0.0,11.0,11.0,52.0,1.0,5000.0,0.0,56000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.924835,0.0,12.0,12.0,68.0,1.0,25000.0,0.0,125000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.456475,0.0,13.0,13.0,69.0,1.0,25000.0,0.0,150000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.58608,0.0,14.0,14.0,76.0,1.0,25000.0,0.0,55000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,0.93456,0.0,15.0,15.0,83.0,1.0,25000.0,0.0,125000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,,0.0,,0.0,16.0,16.0,71.0,1.0,25000.0,0.0,55000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.95087,0.0,17.0,17.0,3.0,1.0,10000.0,0.0,109000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.05164,0.0,18.0,18.0,43.0,1.0,5000.0,0.0,106000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.307985,0.0,19.0,19.0,85.0,1.0,25000.0,0.0,35000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.93646,0.0,20.0,20.0,63.0,1.0,25000.0,0.0,125000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,5.40216,0.0,21.0,21.0,38.0,1.0,5000.0,0.0,104000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.85931,0.0,22.0,22.0,17.0,1.0,10000.0,0.0,60000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.293825,0.0,23.0,23.0,58.0,1.0,5000.0,0.0,106000.0,152.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.557555,0.0,24.0,24.0,67.0,1.0,25000.0,0.0,75000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,38,2020-11-13_09h51.52.442,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.362675,0.0,25.0,25.0,6.0,1.0,10000.0,0.0,40000.0,10.0,,
