key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,88.6809,space,24.8167,space,26.1856,space,8.0175,left,3.7002,space,4.4371,left,0,3.9672,0,0,0,2,1,10000,19000,89,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,4.1014,0,1,1,0,1,10000,109000,9,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.4217,0,2,2,1,1,25000,35000,150,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,g,10.3229,left,1,5.7366,0,0,0,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.686,0,1,1,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.6207,0,2,2,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.9428,0,3,3,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4688,0,4,4,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.8345,0,5,5,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,1,9.3108,0,6,6,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.3408,0,7,7,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.2669,0,8,8,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5545,0,9,9,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.6671,0,10,10,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.7675,0,11,11,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3674,0,12,12,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.559,0,13,13,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5675,0,14,14,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5038,0,15,15,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4542,0,16,16,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1667,0,17,17,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.5707,0,18,18,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,3,47,2021-11-13_09h33.10.039,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.8068,0,19,19,33,1,5000,0,104000,5
