key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,7.6807,space,19.4697,space,12.1917,space,5.0417,right,1.5396,space,3.7192,left,0,5.7435,0,0,0,2,1,10000,19000,89,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,5.5794,0,1,1,1,1,25000,35000,150,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,18.4116,0,2,2,0,1,10000,109000,9,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,g,39.0756,left,1,4.0761,0,0,0,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.5931,0,1,1,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.9923,0,2,2,68,1,25000,0,125000,9
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.1915,0,3,3,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.4939,0,4,4,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.4107,0,5,5,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.5923,0,6,6,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.2474,0,7,7,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.4258,0,8,8,4,1,10000,0,150000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.5945,0,9,9,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4891,0,10,10,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.5269,0,11,11,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.7105,0,12,12,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.4097,0,13,13,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.5415,0,14,14,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.5947,0,15,15,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.2233,0,16,16,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1924,0,17,17,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5431,0,18,18,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.9151,0,19,19,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.914,0,20,20,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,9.1922,0,21,21,63,1,25000,0,125000,4
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.428,0,22,22,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.9256,0,23,23,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.6076,0,24,24,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.2185,0,25,25,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8785,0,26,26,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,12.7481,0,27,27,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2936,0,28,28,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.9443,0,29,29,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.5438,0,30,30,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.6564,0,31,31,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0583,0,32,32,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,19.062,0,33,33,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.076,0,34,34,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.0442,0,35,35,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.212,0,36,36,48,1,5000,0,105000,60
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,7.2451,0,37,37,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.9301,0,38,38,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.4065,0,39,39,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.3107,0,40,40,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.1434,0,41,41,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.5923,0,42,42,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.4768,0,43,43,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.7965,0,44,44,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.3901,0,45,45,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.0263,0,46,46,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.0417,0,47,47,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,15.8585,0,48,48,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.542,0,49,49,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.0789,0,50,50,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1091,0,51,51,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.0335,0,52,52,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1786,0,53,53,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5736,0,54,54,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.2269,0,55,55,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.4453,0,56,56,49,1,5000,0,149000,59
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,18.626,0,57,57,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.4083,0,58,58,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,,0,,0,59,59,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.3238,0,60,60,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.4774,0,61,61,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.7286,0,62,62,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7621,0,63,63,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.8594,0,64,64,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,10.2933,0,65,65,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,8.3114,0,66,66,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0269,0,67,67,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.9568,0,68,68,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,10.8285,0,69,69,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.4749,0,70,70,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.9943,0,71,71,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5257,0,72,72,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.1246,0,73,73,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.6798,0,74,74,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.7581,0,75,75,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.2592,0,76,76,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2105,0,77,77,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.98,0,78,78,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.3934,0,79,79,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.2779,0,80,80,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.6968,0,81,81,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.6442,0,82,82,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.9073,0,83,83,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1937,0,84,84,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3249,0,85,85,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,1,15.2634,0,86,86,2,1,10000,0,61000,4
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.2582,0,87,87,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,right,0,9.139,0,88,88,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,1,494,2022-03-05_08h05.09.443,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3938,0,89,89,77,1,25000,0,75000,59
