key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,6.5433,space,15.7468,space,17.3726,space,6.014,left,4.9228,space,1.418,left,1.0,8.1433,0.0,0.0,0.0,0.0,1.0,10000.0,109000.0,9.0,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,2.8043,0.0,1.0,1.0,1.0,1.0,25000.0,35000.0,150.0,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,3.6747,0.0,2.0,2.0,2.0,1.0,10000.0,19000.0,89.0,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,g,116.2177,left,1.0,8.792,0.0,0.0,0.0,49.0,1.0,5000.0,0.0,149000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.6802,0.0,1.0,1.0,45.0,1.0,5000.0,0.0,15000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,5.7758,0.0,2.0,2.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.0047,0.0,3.0,3.0,75.0,1.0,25000.0,0.0,35000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.9319,0.0,4.0,4.0,30.0,1.0,5000.0,0.0,16000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,,0.0,,0.0,5.0,5.0,68.0,1.0,25000.0,0.0,125000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.3762,0.0,6.0,6.0,74.0,1.0,25000.0,0.0,150000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.6549,0.0,7.0,7.0,58.0,1.0,5000.0,0.0,106000.0,152.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,8.4973,0.0,8.0,8.0,80.0,1.0,25000.0,0.0,35000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.7707,0.0,9.0,9.0,6.0,1.0,10000.0,0.0,40000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.5882,0.0,10.0,10.0,38.0,1.0,5000.0,0.0,104000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.8309,0.0,11.0,11.0,39.0,1.0,5000.0,0.0,149000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,481,2022-09-07_07h36.26.779,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.3558,0.0,12.0,12.0,22.0,1.0,10000.0,0.0,61000.0,89.0
