key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,32.6497,space,19.6815,space,49.7431,space,4.9062,right,9.9914,space,2.8459,right,0,6.7191,0,0,0,2,1,10000,19000,89,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,9.2078,0,1,1,0,1,10000,109000,9,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,15.3584,0,2,2,1,1,25000,35000,150,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,g,21.9715,left,1,19.2144,0,0,0,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.4567,0,1,1,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,0,19.3981,0,2,2,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.4255,0,3,3,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.0765,0,4,4,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.789,0,5,5,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.4164,0,6,6,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.652,0,7,7,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.3978,0,8,8,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4776,0,9,9,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.2329,0,10,10,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.5605,0,11,11,68,1,25000,0,125000,9
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7756,0,12,12,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.9881,0,13,13,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.9313,0,14,14,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,0,9.2909,0,15,15,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.2369,0,16,16,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.4243,0,17,17,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4797,0,18,18,48,1,5000,0,105000,60
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,10.8248,0,19,19,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.1924,0,20,20,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.3803,0,21,21,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.0601,0,22,22,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.7313,0,23,23,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.6697,0,24,24,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,1,f498,2022-09-07_09h03.54.687,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.8089,0,25,25,61,1,25000,0,55000,6
