key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,9.025,space,2.6265,space,0.1541,space,1.7948,right,2.5182,space,4.8055,left,0.0,2.9474,0.0,0.0,0.0,2.0,1.0,10000.0,19000.0,89.0,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1.0,2.4101,0.0,1.0,1.0,0.0,1.0,10000.0,109000.0,9.0,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,3.0799,0.0,2.0,2.0,1.0,1.0,25000.0,35000.0,150.0,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,g,6.2622,left,1.0,2.4387,0.0,0.0,0.0,62.0,1.0,25000.0,0.0,75000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.6204,0.0,1.0,1.0,40.0,1.0,5000.0,0.0,14000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.9558,0.0,2.0,2.0,64.0,1.0,25000.0,0.0,150000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,9.164,0.0,3.0,3.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,5.828,0.0,4.0,4.0,9.0,1.0,10000.0,0.0,151000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.2198,0.0,5.0,5.0,21.0,1.0,10000.0,0.0,40000.0,91.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.8819,0.0,6.0,6.0,65.0,1.0,25000.0,0.0,35000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,0.9389,0.0,7.0,7.0,52.0,1.0,5000.0,0.0,56000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,0.8358,0.0,8.0,8.0,36.0,1.0,5000.0,0.0,36000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,1.1456,0.0,9.0,9.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,1,392,2022-07-25_07h53.09.531,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.3436,0.0,10.0,10.0,61.0,1.0,25000.0,0.0,55000.0,6.0
