key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,3.609025,space,17.647535,space,17.873025,space,2.748685,right,3.168915,space,1.81483,left,1.0,4.134095,0.0,0.0,0.0,2.0,1.0,10000.0,19000.0,89.0,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,3.907275,0.0,1.0,1.0,1.0,1.0,25000.0,35000.0,150.0,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1.0,7.84228,0.0,2.0,2.0,0.0,1.0,10000.0,109000.0,9.0,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,g,89.528775,right,1.0,3.878945,0.0,0.0,0.0,44.0,1.0,5000.0,0.0,150000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.55541,0.0,1.0,1.0,58.0,1.0,5000.0,0.0,106000.0,152.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.729315,0.0,2.0,2.0,22.0,1.0,10000.0,0.0,61000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.97204,0.0,3.0,3.0,41.0,1.0,5000.0,0.0,35000.0,31.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.526195,0.0,4.0,4.0,49.0,1.0,5000.0,0.0,149000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,6.136945,0.0,5.0,5.0,57.0,1.0,5000.0,0.0,55000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,201,2020-11-12_11h19.13.231,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,1.957715,0.0,6.0,6.0,15.0,1.0,10000.0,0.0,20000.0,59.0,,
