key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,8.178,space,155.31575,space,13.6239,space,4.84923,left,3.402075,space,1.453905,left,0.0,3.29329,0.0,0.0,0.0,1.0,1.0,25000.0,35000.0,150.0,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,5.32928,0.0,1.0,1.0,2.0,1.0,10000.0,19000.0,89.0,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.0,,0.0,2.0,2.0,0.0,1.0,10000.0,109000.0,9.0,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,g,16.213005,right,1.0,4.347365,0.0,0.0,0.0,19.0,1.0,10000.0,0.0,149000.0,61.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,6.87129,0.0,1.0,1.0,12.0,1.0,10000.0,0.0,60000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,5.769435,0.0,2.0,2.0,16.0,1.0,10000.0,0.0,39000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,2.20767,0.0,3.0,3.0,85.0,1.0,25000.0,0.0,35000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.39325,0.0,4.0,4.0,38.0,1.0,5000.0,0.0,104000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,2.2132,0.0,5.0,5.0,45.0,1.0,5000.0,0.0,15000.0,61.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,9.45137,0.0,6.0,6.0,27.0,1.0,10000.0,0.0,61000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,4.412975,0.0,7.0,7.0,13.0,1.0,10000.0,0.0,111000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,3.78788,0.0,8.0,8.0,8.0,1.0,10000.0,0.0,111000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,6.4112,0.0,9.0,9.0,18.0,1.0,10000.0,0.0,110000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.759285,0.0,10.0,10.0,60.0,1.0,25000.0,0.0,35000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.972305,0.0,11.0,11.0,6.0,1.0,10000.0,0.0,40000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,3.416615,0.0,12.0,12.0,22.0,1.0,10000.0,0.0,61000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,188,2020-11-12_11h28.07.772,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,2.64726,0.0,13.0,13.0,44.0,1.0,5000.0,0.0,150000.0,30.0,,
