key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,5.9524,space,17.155,space,14.2072,space,3.4869,left,3.656,space,3.1926,left,0,4.3752,0,0,0,2,1,10000,19000,89,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.675,0,1,1,1,1,25000,35000,150,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,8.1691,0,2,2,0,1,10000,109000,9,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,g,3.0093,right,0,3.0317,0,0,0,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.5515,0,1,1,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9801,0,2,2,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4267,0,3,3,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.2605,0,4,4,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.4184,0,5,5,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.7219,0,6,6,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.2929,0,7,7,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.3631,0,8,8,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.004,0,9,9,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.1315,0,10,10,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,2,92,2022-05-11_08h26.39.610,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.6763,0,11,11,39,1,5000,0,149000,10
