key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,16.0962,space,12.6517,space,42.4819,space,5.9548,left,29.729,space,2.3276,right,0,8.8365,0,0,0,1,1,25000,35000,150,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,4.8318,0,1,1,0,1,10000,109000,9,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,4.4485,0,2,2,2,1,10000,19000,89,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,g,5.9027,left,1,10.8228,0,0,0,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2393,0,1,1,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4969,0,2,2,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.0398,0,3,3,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4888,0,4,4,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.5097,0,5,5,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.0584,0,6,6,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.1434,0,7,7,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.8978,0,8,8,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.3139,0,9,9,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.4453,0,10,10,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.6018,0,11,11,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.0369,0,12,12,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.827,0,13,13,49,1,5000,0,149000,59
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.2783,0,14,14,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9714,0,15,15,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.7189,0,16,16,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.0971,0,17,17,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,9.7081,0,18,18,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.7127,0,19,19,48,1,5000,0,105000,60
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.8592,0,20,20,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.9755,0,21,21,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.68,0,22,22,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.5825,0,23,23,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.3649,0,24,24,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,9.7961,0,25,25,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.7234,0,26,26,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.5359,0,27,27,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.7714,0,28,28,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.982,0,29,29,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.9847,0,30,30,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.753,0,31,31,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.2609,0,32,32,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.6523,0,33,33,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.5451,0,34,34,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.56,0,35,35,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8361,0,36,36,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.2599,0,37,37,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.5831,0,38,38,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.0516,0,39,39,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.431,0,40,40,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.9609,0,41,41,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.9837,0,42,42,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.1117,0,43,43,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.8498,0,44,44,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9985,0,45,45,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.6726,0,46,46,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4553,0,47,47,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.8088,0,48,48,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.0836,0,49,49,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.6248,0,50,50,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,7.4066,0,51,51,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.5026,0,52,52,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.9928,0,53,53,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4859,0,54,54,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.3871,0,55,55,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4976,0,56,56,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.3744,0,57,57,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.016,0,58,58,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.8815,0,59,59,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7809,0,60,60,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.5541,0,61,61,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.3082,0,62,62,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1,15.3926,0,63,63,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.4306,0,64,64,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,1,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.2244,0,65,65,36,1,5000,0,36000,9
