key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,13.0485,space,4.3832,space,0.667,space,1.6318,right,5.1489,space,1.8366,left,0,4.1749,0,0,0,2,1,10000,19000,89,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.7099,0,1,1,0,1,10000,109000,9,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,5.7617,0,2,2,1,1,25000,35000,150,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,g,16.9734,right,1,2.7976,0,0,0,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.2892,0,1,1,88,1,25000,0,125000,149,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.2226,0,2,2,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.535,0,3,3,89,1,25000,0,150000,150,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.8387,0,4,4,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.7071,0,5,5,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,2,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7874,0,6,6,66,1,25000,0,55000,11,,
