key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,3.58499,space,46.715625,space,11.01819,space,4.196905,right,3.23119,space,2.034375,right,0.0,4.2348,0.0,0.0,0.0,1.0,1.0,25000.0,35000.0,150.0,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1.0,6.33373,0.0,1.0,1.0,0.0,1.0,10000.0,109000.0,9.0,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,2.406155,0.0,2.0,2.0,2.0,1.0,10000.0,19000.0,89.0,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,g,87.0358,left,0.0,4.305225,0.0,0.0,0.0,5.0,1.0,10000.0,0.0,19000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.42761,0.0,1.0,1.0,17.0,1.0,10000.0,0.0,60000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.819055,0.0,2.0,2.0,85.0,1.0,25000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.85094,0.0,3.0,3.0,14.0,1.0,10000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.63886,0.0,4.0,4.0,80.0,1.0,25000.0,0.0,35000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,3.559845,0.0,5.0,5.0,1.0,1.0,10000.0,0.0,39000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.930935,0.0,6.0,6.0,35.0,1.0,5000.0,0.0,15000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.421455,0.0,7.0,7.0,68.0,1.0,25000.0,0.0,125000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.915345,0.0,8.0,8.0,54.0,1.0,5000.0,0.0,150000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.354805,0.0,9.0,9.0,18.0,1.0,10000.0,0.0,110000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.42558,0.0,10.0,10.0,74.0,1.0,25000.0,0.0,150000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.5586,0.0,11.0,11.0,3.0,1.0,10000.0,0.0,109000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.449065,0.0,12.0,12.0,34.0,1.0,5000.0,0.0,151000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.884255,0.0,13.0,13.0,12.0,1.0,10000.0,0.0,60000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.38112,0.0,14.0,14.0,29.0,1.0,10000.0,0.0,151000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.7668,0.0,15.0,15.0,51.0,1.0,5000.0,0.0,35000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.9375,0.0,16.0,16.0,36.0,1.0,5000.0,0.0,36000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.423645,0.0,17.0,17.0,81.0,1.0,25000.0,0.0,55000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.09008,0.0,18.0,18.0,10.0,1.0,10000.0,0.0,21000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.264055,0.0,19.0,19.0,71.0,1.0,25000.0,0.0,55000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,0.951385,0.0,20.0,20.0,38.0,1.0,5000.0,0.0,104000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.72361,0.0,21.0,21.0,79.0,1.0,25000.0,0.0,150000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,0.51348,0.0,22.0,22.0,58.0,1.0,5000.0,0.0,106000.0,152.0
,,,,,,,,,,,,,,,,,,,,,,,2,203,2020-11-12_11h26.00.258,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.86561,0.0,23.0,23.0,60.0,1.0,25000.0,0.0,35000.0,5.0
