key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,1.847,space,0.152,space,2.33,space,0.887,left,2.568,space,0.438,left,0,2.016,0,0,0,2,1,10000,19000,89,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,1.918,0,1,1,1,1,25000,35000,150,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,2.52,0,2,2,0,1,10000,109000,9,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,g,9.286,left,0,2.465,0,0,0,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.735,0,1,1,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,3.651,0,2,2,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.975,0,3,3,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,6.983,0,4,4,66,1,25000,0,55000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.368,0,5,5,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,12.224,0,6,6,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.802,0,7,7,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.786,0,8,8,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.964,0,9,9,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.276,0,10,10,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,4.175,0,11,11,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.744,0,12,12,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.19,0,13,13,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.695,0,14,14,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.854,0,15,15,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.601,0,16,16,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,9.335,0,17,17,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,8.089,0,18,18,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.186,0,19,19,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.265,0,20,20,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.859,0,21,21,44,1,5000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.272,0,22,22,84,1,25000,0,150000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.445,0,23,23,65,1,25000,0,35000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,6.364,0,24,24,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,9.263,0,25,25,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,4.159,0,26,26,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,5.978,0,27,27,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,9.27,0,28,28,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.223,0,29,29,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.331,0,30,30,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.886,0,31,31,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,3.367,0,32,32,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.158,0,33,33,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.55,0,34,34,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,4.655,0,35,35,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.154,0,36,36,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.496,0,37,37,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,9.651,0,38,38,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,8.799,0,39,39,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,347,2020-11-11_11h32.21.407,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,5.641,0,40,40,89,1,25000,0,150000,150,,
