key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,2.6672,space,21.3958,space,14.6047,space,5.3145,right,3.4446,space,1.3508,right,0,4.7493,0,0,0,1,1,25000,35000,150,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,2.9557,0,1,1,2,1,10000,19000,89,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,2.5565,0,2,2,0,1,10000,109000,9,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,g,18.3547,left,1,12.1493,0,0,0,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0828,0,1,1,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.949,0,2,2,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.5823,0,3,3,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.4821,0,4,4,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.5531,0,5,5,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.9026,0,6,6,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4507,0,7,7,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.2663,0,8,8,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.0509,0,9,9,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.164,0,10,10,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.169,0,11,11,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,9.4819,0,12,12,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.4684,0,13,13,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.3162,0,14,14,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.571,0,15,15,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6928,0,16,16,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.1605,0,17,17,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.8178,0,18,18,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.0022,0,19,19,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.5081,0,20,20,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4846,0,21,21,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.0181,0,22,22,49,1,5000,0,149000,59
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.8724,0,23,23,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.0537,0,24,24,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.1668,0,25,25,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7487,0,26,26,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9015,0,27,27,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.0035,0,28,28,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.2483,0,29,29,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6679,0,30,30,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.0882,0,31,31,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5718,0,32,32,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.0685,0,33,33,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.3298,0,34,34,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.5772,0,35,35,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1742,0,36,36,4,1,10000,0,150000,5
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.3722,0,37,37,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.8857,0,38,38,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,7/09/22,f494,2022-09-07_09h10.17.963,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.3331,0,39,39,62,1,25000,0,75000,5
