key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,31.6203,space,17.8343,space,21.8912,space,5.312,right,16.0931,space,1.4619,left,1,6.5606,0,0,0,0,1,10000,109000,9,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,4.7238,0,1,1,1,1,25000,35000,150,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,3.0244,0,2,2,2,1,10000,19000,89,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,g,12.2296,right,0,18.3384,0,0,0,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.833,0,1,1,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,left,1,11.3682,0,2,2,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4345,0,3,3,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.3475,0,4,4,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.3668,0,5,5,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,002,F461,2022-09-07_08h01.32.171,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8327,0,6,6,67,1,25000,0,75000,10
