key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,4.88389,space,21.66413,space,22.052965,space,3.660215,right,17.145935,space,2.783095,left,0,6.675285,0,0,0,1,1,25000,35000,150,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,8.36782,0,1,1,0,1,10000,109000,9,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,4.63423,0,2,2,2,1,10000,19000,89,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,g,417.84505,right,1,17.00947,0,0,0,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.518315,0,1,1,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6526,0,2,2,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.21504,0,3,3,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.43353,0,4,4,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.268355,0,5,5,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.918645,0,6,6,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.510625,0,7,7,87,1,25000,0,75000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.600635,0,8,8,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.93596,0,9,9,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.14977,0,10,10,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.098935,0,11,11,30,1,5000,0,16000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,190,2020-11-12_11h23.15.717,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.23567,0,12,12,12,1,10000,0,60000,29,,
