key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,0.0626,space,5.8211,space,3.527,space,7.7822,right,4.2079,space,5.642,right,0,4.4814,0,0,0,1,1,25000,35000,150,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,4.3808,0,1,1,2,1,10000,19000,89,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,5.7866,0,2,2,0,1,10000,109000,9,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,g,32.7397,right,0,3.1819,0,0,0,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1997,0,1,1,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.8229,0,2,2,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.152,0,3,3,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.8429,0,4,4,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.8734,0,5,5,79,1,25000,0,150000,61,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.1256,0,6,6,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5122,0,7,7,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3145,0,8,8,47,1,5000,0,56000,60,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.6931,0,9,9,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1749,0,10,10,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.8104,0,11,11,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.3081,0,12,12,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7257,0,13,13,31,1,5000,0,35000,6,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.6964,0,14,14,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.3226,0,15,15,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.0382,0,16,16,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1982,0,17,17,62,1,25000,0,75000,5,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.9469,0,18,18,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6001,0,19,19,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7943,0,20,20,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.6836,0,21,21,84,1,25000,0,150000,89,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6031,0,22,22,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.0747,0,23,23,78,1,25000,0,125000,59,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.1732,0,24,24,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.5602,0,25,25,75,1,25000,0,35000,60,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.1397,0,26,26,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7376,0,27,27,30,1,5000,0,16000,4,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.3482,0,28,28,38,1,5000,0,104000,10,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.1039,0,29,29,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.3367,0,30,30,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.7343,0,31,31,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.934,0,32,32,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9925,0,33,33,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4329,0,34,34,44,1,5000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4544,0,35,35,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1305,0,36,36,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.3319,0,37,37,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.8474,0,38,38,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.2692,0,39,39,87,1,25000,0,75000,151,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.7974,0,40,40,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.3783,0,41,41,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.7016,0,42,42,60,1,25000,0,35000,5,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.8467,0,43,43,41,1,5000,0,35000,31,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.8323,0,44,44,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.1063,0,45,45,46,1,5000,0,36000,61,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.2137,0,46,46,14,1,10000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.065,0,47,47,88,1,25000,0,125000,149,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.4194,0,48,48,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.6915,0,49,49,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.0132,0,50,50,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9122,0,51,51,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.1713,0,52,52,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1471,0,53,53,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3557,0,54,54,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9845,0,55,55,57,1,5000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.6301,0,56,56,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.2221,0,57,57,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7719,0,58,58,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.8372,0,59,59,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.9697,0,60,60,65,1,25000,0,35000,11,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.574,0,61,61,58,1,5000,0,106000,152,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.937,0,62,62,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.5248,0,63,63,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4706,0,64,64,72,1,25000,0,75000,31,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.2762,0,65,65,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.5679,0,66,66,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1277,0,67,67,49,1,5000,0,149000,59,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7056,0,68,68,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.4569,0,69,69,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1627,0,70,70,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.085,0,71,71,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.0848,0,72,72,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1934,0,73,73,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.2185,0,74,74,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5426,0,75,75,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.3365,0,76,76,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6922,0,77,77,66,1,25000,0,55000,11,,
,,,,,,,,,,,,,,,,,,,,,,,05-08-2022,372,2022-08-05_09h18.13.289,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9738,0,78,78,27,1,10000,0,61000,150,,
