key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,2.5938,space,8.4097,space,3.9142,space,1.6446,left,2.0214,space,2.8439,left,1,1.7163,0,0,0,0,1,10000,109000,9,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.5314,0,1,1,1,1,25000,35000,150,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.5586,0,2,2,2,1,10000,19000,89,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,g,71.5583,left,1,3.414,0,0,0,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.5788,0,1,1,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.2239,0,2,2,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1402,0,3,3,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.9366,0,4,4,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.5441,0,5,5,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.8212,0,6,6,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.9757,0,7,7,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8127,0,8,8,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.8416,0,9,9,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.1679,0,10,10,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.4283,0,11,11,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.6473,0,12,12,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.8846,0,13,13,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.8662,0,14,14,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.5431,0,15,15,89,1,25000,0,150000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.7013,0,16,16,64,1,25000,0,150000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.392,0,17,17,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.1782,0,18,18,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.4909,0,19,19,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.6395,0,20,20,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.4811,0,21,21,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.7619,0,22,22,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9679,0,23,23,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.0494,0,24,24,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6152,0,25,25,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.0835,0,26,26,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.4701,0,27,27,14,1,10000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.6382,0,28,28,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.8448,0,29,29,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,395,2022-08-05_06h57.44.384,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.5233,0,30,30,71,1,25000,0,55000,30,,
