key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,8.3629,space,14.4126,space,16.006,space,4.8037,right,5.0535,space,1.3165,right,1,6.1663,0,0,0,0,1,10000,109000,9,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,9.6403,0,1,1,1,1,25000,35000,150,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,15.258,0,2,2,2,1,10000,19000,89,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,g,11.6216,left,1,4.7274,0,0,0,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6441,0,1,1,4,1,10000,0,150000,5
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,,0,,0,2,2,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.3916,0,3,3,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.8786,0,4,4,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.5909,0,5,5,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.1423,0,6,6,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.8269,0,7,7,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7731,0,8,8,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,13.3965,0,9,9,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.2863,0,10,10,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.3151,0,11,11,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4009,0,12,12,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,10.3052,0,13,13,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,,0,,0,14,14,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.7026,0,15,15,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.4276,0,16,16,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4439,0,17,17,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.3378,0,18,18,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.8679,0,19,19,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.6211,0,20,20,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.6625,0,21,21,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.0634,0,22,22,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.3524,0,23,23,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.311,0,24,24,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.1343,0,25,25,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,0,5.9217,0,26,26,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.4732,0,27,27,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.6788,0,28,28,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.2422,0,29,29,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4032,0,30,30,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.2355,0,31,31,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.4081,0,32,32,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.5574,0,33,33,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7273,0,34,34,2,1,10000,0,61000,4
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.2567,0,35,35,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.0833,0,36,36,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,0,7.0856,0,37,37,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.4711,0,38,38,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.3116,0,39,39,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.4244,0,40,40,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4666,0,41,41,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.267,0,42,42,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6265,0,43,43,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.6596,0,44,44,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4148,0,45,45,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.0119,0,46,46,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.7872,0,47,47,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.7094,0,48,48,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9116,0,49,49,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,07 09 21,f477,2022-09-07_09h05.23.898,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.0727,0,50,50,5,1,10000,0,19000,11
