key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,17.32182,space,4.94234,space,10.299615,space,3.27008,right,5.42598,space,3.2567,right,0,12.731315,0,0,0,2,1,10000,19000,en 89 dias,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,8.47948,0,1,1,1,1,25000,35000,en 150 dias,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,3.87334,0,2,2,0,1,10000,109000,en 9 dias,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,g,15.239835,right,1,2.5988,0,0,0,24,1,10000,0,149000, en 89 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.06989,0,1,1,57,1,5000,0,55000,en 151 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.82506,0,2,2,47,1,5000,0,56000,en 60 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.922635,0,3,3,13,1,10000,0,111000,en 30 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.70845,0,4,4,4,1,10000,0,150000,en 5 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.836,0,5,5,87,1,25000,0,75000,en 151 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.253075,0,6,6,78,1,25000,0,125000,en 59 dias,,
,,,,,,,,,,,,,,,,,,,,,,,001,001,2020-11-10_17h49.51.478,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.46769,0,7,7,80,1,25000,0,35000,en 90 dias,,
