key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,1.86634,space,0.93468,space,1.068985,space,0.31737,left,1.76812,space,2.907345,left,0,1.746375,0,0,0,1,1,25000,35000,150,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,7.08241,0,1,1,0,1,10000,109000,9,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,5.15485,0,2,2,2,1,10000,19000,89,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,g,1.06301,left,0,5.35211,0,0,0,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,right,0,8.82752,0,1,1,41,1,5000,0,35000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.18839,0,2,2,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.37749,0,3,3,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.4254,0,4,4,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.169735,0,5,5,14,1,10000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,left,1,15.786915,0,6,6,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.455935,0,7,7,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.04566,0,8,8,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,276,2020-11-12_11h40.46.351,tareaTDv3,2020.2.5,Win32,60,,,left,1,17.58133,0,9,9,82,1,25000,0,75000,90,,
