key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,634.92698,space,16.906645,space,14.27174,space,5.152915,right,7.234155,space,3.018625,left,1,7.00231,0,0,0,1,1,25000,35000,150,2,93,2020-11-13_10h12.18.341,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,left,1,12.089475,0,1,1,0,1,10000,109000,9,2,93,2020-11-13_10h12.18.341,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,left,1,7.40712,0,2,2,2,1,10000,19000,89,2,93,2020-11-13_10h12.18.341,tareaTDv3,2020.2.5,Win32,60
