key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,27.8616,space,21.363,space,16.8399,space,2.0495,right,3.9205,space,2.9838,left,1.0,4.9816,0.0,0.0,0.0,0.0,1.0,10000.0,109000.0,9.0,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,4.5673,0.0,1.0,1.0,2.0,1.0,10000.0,19000.0,89.0,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,2.7004,0.0,2.0,2.0,1.0,1.0,25000.0,35000.0,150.0,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,g,9.3835,right,1.0,5.5698,0.0,0.0,0.0,8.0,1.0,10000.0,0.0,111000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.0347,0.0,1.0,1.0,29.0,1.0,10000.0,0.0,151000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.9484,0.0,2.0,2.0,26.0,1.0,10000.0,0.0,39000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.5426,0.0,3.0,3.0,16.0,1.0,10000.0,0.0,39000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.564,0.0,4.0,4.0,42.0,1.0,5000.0,0.0,56000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.4206,0.0,5.0,5.0,37.0,1.0,5000.0,0.0,56000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.2247,0.0,6.0,6.0,27.0,1.0,10000.0,0.0,61000.0,150.0,,
