key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
space,13.0485,space,4.3832,space,0.667,space,1.6318,right,5.1489,space,1.8366,left,0.0,4.1749,0.0,0.0,0.0,2.0,1.0,10000.0,19000.0,89.0,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,2.7099,0.0,1.0,1.0,0.0,1.0,10000.0,109000.0,9.0,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,5.7617,0.0,2.0,2.0,1.0,1.0,25000.0,35000.0,150.0,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,g,16.9734,right,1.0,2.7976,0.0,0.0,0.0,83.0,1.0,25000.0,0.0,125000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.2892,0.0,1.0,1.0,88.0,1.0,25000.0,0.0,125000.0,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.2226,0.0,2.0,2.0,13.0,1.0,10000.0,0.0,111000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.535,0.0,3.0,3.0,89.0,1.0,25000.0,0.0,150000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,0.8387,0.0,4.0,4.0,19.0,1.0,10000.0,0.0,149000.0,61.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,0.7071,0.0,5.0,5.0,77.0,1.0,25000.0,0.0,75000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,0.7874,0.0,6.0,6.0,66.0,1.0,25000.0,0.0,55000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,135,2022-11-10_07h52.02.287,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,0.6551,0.0,7.0,7.0,6.0,1.0,10000.0,0.0,40000.0,10.0,,
