key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,12.8116,space,52.1972,space,18.7093,space,4.3796,left,6.1535,space,2.4674,right,1.0,11.3981,0.0,0.0,0.0,0.0,1.0,10000.0,109000.0,9.0,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,12.0227,0.0,1.0,1.0,2.0,1.0,10000.0,19000.0,89.0,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1.0,5.3179,0.0,2.0,2.0,1.0,1.0,25000.0,35000.0,150.0,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,g,18.4877,right,1.0,6.756,0.0,0.0,0.0,2.0,1.0,10000.0,0.0,61000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,5.7446,0.0,1.0,1.0,88.0,1.0,25000.0,0.0,125000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.5299,0.0,2.0,2.0,7.0,1.0,10000.0,0.0,59000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.9877,0.0,3.0,3.0,33.0,1.0,5000.0,0.0,104000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,5.2927,0.0,4.0,4.0,12.0,1.0,10000.0,0.0,60000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.9085,0.0,5.0,5.0,71.0,1.0,25000.0,0.0,55000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.0487,0.0,6.0,6.0,57.0,1.0,5000.0,0.0,55000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,3.3985,0.0,7.0,7.0,66.0,1.0,25000.0,0.0,55000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,6.5992,0.0,8.0,8.0,24.0,1.0,10000.0,0.0,149000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,7.4608,0.0,9.0,9.0,80.0,1.0,25000.0,0.0,35000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,5.5911,0.0,10.0,10.0,29.0,1.0,10000.0,0.0,151000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.1989,0.0,11.0,11.0,55.0,1.0,5000.0,0.0,14000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.5236,0.0,12.0,12.0,32.0,1.0,5000.0,0.0,54000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,7.4696,0.0,13.0,13.0,73.0,1.0,25000.0,0.0,125000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.0542,0.0,14.0,14.0,34.0,1.0,5000.0,0.0,151000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.1382,0.0,15.0,15.0,62.0,1.0,25000.0,0.0,75000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.2093,0.0,16.0,16.0,27.0,1.0,10000.0,0.0,61000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.9352,0.0,17.0,17.0,10.0,1.0,10000.0,0.0,21000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.0631,0.0,18.0,18.0,65.0,1.0,25000.0,0.0,35000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.1377,0.0,19.0,19.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.4984,0.0,20.0,20.0,44.0,1.0,5000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.836,0.0,21.0,21.0,30.0,1.0,5000.0,0.0,16000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.7624,0.0,22.0,22.0,41.0,1.0,5000.0,0.0,35000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.964,0.0,23.0,23.0,11.0,1.0,10000.0,0.0,39000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.1858,0.0,24.0,24.0,56.0,1.0,5000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.6276,0.0,25.0,25.0,35.0,1.0,5000.0,0.0,15000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.9065,0.0,26.0,26.0,22.0,1.0,10000.0,0.0,61000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.1186,0.0,27.0,27.0,39.0,1.0,5000.0,0.0,149000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.6264,0.0,28.0,28.0,13.0,1.0,10000.0,0.0,111000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.5131,0.0,29.0,29.0,31.0,1.0,5000.0,0.0,35000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,11.6479,0.0,30.0,30.0,6.0,1.0,10000.0,0.0,40000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.1378,0.0,31.0,31.0,63.0,1.0,25000.0,0.0,125000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,6.6664,0.0,32.0,32.0,52.0,1.0,5000.0,0.0,56000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,12.7283,0.0,33.0,33.0,75.0,1.0,25000.0,0.0,35000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.2409,0.0,34.0,34.0,38.0,1.0,5000.0,0.0,104000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,3.0982,0.0,35.0,35.0,8.0,1.0,10000.0,0.0,111000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.5877,0.0,36.0,36.0,69.0,1.0,25000.0,0.0,150000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,11.4055,0.0,37.0,37.0,14.0,1.0,10000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.4247,0.0,38.0,38.0,87.0,1.0,25000.0,0.0,75000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.7244,0.0,39.0,39.0,1.0,1.0,10000.0,0.0,39000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.0136,0.0,40.0,40.0,23.0,1.0,10000.0,0.0,110000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.2478,0.0,41.0,41.0,76.0,1.0,25000.0,0.0,55000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,3.8998,0.0,42.0,42.0,43.0,1.0,5000.0,0.0,106000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.222,0.0,43.0,43.0,72.0,1.0,25000.0,0.0,75000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,9.7856,0.0,44.0,44.0,25.0,1.0,10000.0,0.0,10000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.3207,0.0,45.0,45.0,60.0,1.0,25000.0,0.0,35000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.2876,0.0,46.0,46.0,47.0,1.0,5000.0,0.0,56000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.7788,0.0,47.0,47.0,53.0,1.0,5000.0,0.0,104000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.3937,0.0,48.0,48.0,3.0,1.0,10000.0,0.0,109000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.5901,0.0,49.0,49.0,26.0,1.0,10000.0,0.0,39000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.0851,0.0,50.0,50.0,70.0,1.0,25000.0,0.0,35000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.2813,0.0,51.0,51.0,19.0,1.0,10000.0,0.0,149000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,8.1756,0.0,52.0,52.0,82.0,1.0,25000.0,0.0,75000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.5705,0.0,53.0,53.0,74.0,1.0,25000.0,0.0,150000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,2.3815,0.0,54.0,54.0,86.0,1.0,25000.0,0.0,55000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.3988,0.0,55.0,55.0,9.0,1.0,10000.0,0.0,151000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,7.9443,0.0,56.0,56.0,84.0,1.0,25000.0,0.0,150000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,3.0513,0.0,57.0,57.0,81.0,1.0,25000.0,0.0,55000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.9093,0.0,58.0,58.0,59.0,1.0,5000.0,0.0,151000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,7.3013,0.0,59.0,59.0,85.0,1.0,25000.0,0.0,35000.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.7407,0.0,60.0,60.0,78.0,1.0,25000.0,0.0,125000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.275,0.0,61.0,61.0,51.0,1.0,5000.0,0.0,35000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.1497,0.0,62.0,62.0,18.0,1.0,10000.0,0.0,110000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,5.0163,0.0,63.0,63.0,5.0,1.0,10000.0,0.0,19000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,479,2022-09-07_07h41.30.405,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.0714,0.0,64.0,64.0,79.0,1.0,25000.0,0.0,150000.0,61.0
