key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,16.0962,space,12.6517,space,42.4819,space,5.9548,left,29.729,space,2.3276,right,0.0,8.8365,0.0,0.0,0.0,1.0,1.0,25000.0,35000.0,150.0,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1.0,4.8318,0.0,1.0,1.0,0.0,1.0,10000.0,109000.0,9.0,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0.0,4.4485,0.0,2.0,2.0,2.0,1.0,10000.0,19000.0,89.0,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,g,5.9027,left,1.0,10.8228,0.0,0.0,0.0,78.0,1.0,25000.0,0.0,125000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,2.2393,0.0,1.0,1.0,51.0,1.0,5000.0,0.0,35000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.4969,0.0,2.0,2.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,5.0398,0.0,3.0,3.0,1.0,1.0,10000.0,0.0,39000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,1.4888,0.0,4.0,4.0,30.0,1.0,5000.0,0.0,16000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.5097,0.0,5.0,5.0,11.0,1.0,10000.0,0.0,39000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.0584,0.0,6.0,6.0,44.0,1.0,5000.0,0.0,150000.0,30.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.1434,0.0,7.0,7.0,31.0,1.0,5000.0,0.0,35000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.8978,0.0,8.0,8.0,79.0,1.0,25000.0,0.0,150000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,7.3139,0.0,9.0,9.0,52.0,1.0,5000.0,0.0,56000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,3.4453,0.0,10.0,10.0,43.0,1.0,5000.0,0.0,106000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,5.6018,0.0,11.0,11.0,6.0,1.0,10000.0,0.0,40000.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,7.0369,0.0,12.0,12.0,42.0,1.0,5000.0,0.0,56000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,5.827,0.0,13.0,13.0,49.0,1.0,5000.0,0.0,149000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.2783,0.0,14.0,14.0,81.0,1.0,25000.0,0.0,55000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.9714,0.0,15.0,15.0,53.0,1.0,5000.0,0.0,104000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,6.7189,0.0,16.0,16.0,5.0,1.0,10000.0,0.0,19000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,7.0971,0.0,17.0,17.0,58.0,1.0,5000.0,0.0,106000.0,152.0
,,,,,,,,,,,,,,,,,,,,,,,07/09/2022,F502,2022-09-07_09h05.58.784,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,9.7081,0.0,18.0,18.0,17.0,1.0,10000.0,0.0,60000.0,60.0
