key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.908465,0.0,21.0,21.0,45.0,1.0,5000.0,0.0,15000.0,61.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.68809,0.0,22.0,22.0,2.0,1.0,10000.0,0.0,61000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.72122,0.0,23.0,23.0,75.0,1.0,25000.0,0.0,35000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.76385,0.0,24.0,24.0,64.0,1.0,25000.0,0.0,150000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,2.27694,0.0,25.0,25.0,86.0,1.0,25000.0,0.0,55000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.98936,0.0,26.0,26.0,40.0,1.0,5000.0,0.0,14000.0,31.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.16974,0.0,27.0,27.0,18.0,1.0,10000.0,0.0,110000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.006415,0.0,28.0,28.0,31.0,1.0,5000.0,0.0,35000.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.09049,0.0,29.0,29.0,84.0,1.0,25000.0,0.0,150000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.73243,0.0,30.0,30.0,6.0,1.0,10000.0,0.0,40000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.60909,0.0,31.0,31.0,28.0,1.0,10000.0,0.0,109000.0,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.890905,0.0,32.0,32.0,61.0,1.0,25000.0,0.0,55000.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.805895,0.0,33.0,33.0,34.0,1.0,5000.0,0.0,151000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,3.881425,0.0,34.0,34.0,82.0,1.0,25000.0,0.0,75000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.40867,0.0,35.0,35.0,60.0,1.0,25000.0,0.0,35000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.847705,0.0,36.0,36.0,48.0,1.0,5000.0,0.0,105000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.90739,0.0,37.0,37.0,5.0,1.0,10000.0,0.0,19000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.69486,0.0,38.0,38.0,78.0,1.0,25000.0,0.0,125000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,2.80478,0.0,39.0,39.0,21.0,1.0,10000.0,0.0,40000.0,91.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,10.300665,0.0,40.0,40.0,29.0,1.0,10000.0,0.0,151000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,8.47606,0.0,41.0,41.0,71.0,1.0,25000.0,0.0,55000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.64109,0.0,42.0,42.0,87.0,1.0,25000.0,0.0,75000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.341355,0.0,43.0,43.0,39.0,1.0,5000.0,0.0,149000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,0.96811,0.0,44.0,44.0,56.0,1.0,5000.0,0.0,35000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.441415,0.0,45.0,45.0,67.0,1.0,25000.0,0.0,75000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,0.945135,0.0,46.0,46.0,15.0,1.0,10000.0,0.0,20000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.93953,0.0,47.0,47.0,11.0,1.0,10000.0,0.0,39000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.885495,0.0,48.0,48.0,8.0,1.0,10000.0,0.0,111000.0,10.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,5.27444,0.0,49.0,49.0,73.0,1.0,25000.0,0.0,125000.0,31.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.470845,0.0,50.0,50.0,76.0,1.0,25000.0,0.0,55000.0,60.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,1.708885,0.0,51.0,51.0,83.0,1.0,25000.0,0.0,125000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.730215,0.0,52.0,52.0,51.0,1.0,5000.0,0.0,35000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.753495,0.0,53.0,53.0,46.0,1.0,5000.0,0.0,36000.0,61.0,,
