key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,2.49866,space,3.76331,space,24.64324,space,11.08197,space,15.062975,space,2.10654,left,1.0,11.59161,0.0,0.0,0.0,2.0,1.0,10000.0,19000.0,89.0,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,15.30252,0.0,1.0,1.0,1.0,1.0,25000.0,35000.0,150.0,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1.0,9.83464,0.0,2.0,2.0,0.0,1.0,10000.0,109000.0,9.0,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,g,28.98843,left,1.0,11.411015,0.0,0.0,0.0,45.0,1.0,5000.0,0.0,15000.0,61.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.52411,0.0,1.0,1.0,12.0,1.0,10000.0,0.0,60000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.924165,0.0,2.0,2.0,36.0,1.0,5000.0,0.0,36000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.97972,0.0,3.0,3.0,24.0,1.0,10000.0,0.0,149000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,4.35631,0.0,4.0,4.0,62.0,1.0,25000.0,0.0,75000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.58059,0.0,5.0,5.0,69.0,1.0,25000.0,0.0,150000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.171265,0.0,6.0,6.0,76.0,1.0,25000.0,0.0,55000.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,14.911025,0.0,7.0,7.0,60.0,1.0,25000.0,0.0,35000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,4.018785,0.0,8.0,8.0,20.0,1.0,10000.0,0.0,20000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,4.58097,0.0,9.0,9.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,13.73589,0.0,10.0,10.0,23.0,1.0,10000.0,0.0,110000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,12.163605,0.0,11.0,11.0,51.0,1.0,5000.0,0.0,35000.0,89.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,5.74415,0.0,12.0,12.0,41.0,1.0,5000.0,0.0,35000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,7.643675,0.0,13.0,13.0,31.0,1.0,5000.0,0.0,35000.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,3.947145,0.0,14.0,14.0,11.0,1.0,10000.0,0.0,39000.0,29.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,10.7173,0.0,15.0,15.0,30.0,1.0,5000.0,0.0,16000.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,0.0,11.700635,0.0,16.0,16.0,55.0,1.0,5000.0,0.0,14000.0,149.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,right,0.0,7.99083,0.0,17.0,17.0,16.0,1.0,10000.0,0.0,39000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,6.809475,0.0,18.0,18.0,29.0,1.0,10000.0,0.0,151000.0,151.0
,,,,,,,,,,,,,,,,,,,,,,,2,60,2020-11-13_09h50.27.174,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,3.243835,0.0,19.0,19.0,42.0,1.0,5000.0,0.0,56000.0,29.0
