key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del
space,24.101195,space,30.332585,space,34.50099,space,10.13351,right,8.267435,space,3.69962,left,0.0,6.885005,0.0,0.0,0.0,2.0,1.0,10000.0,19000.0,89.0,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1.0,5.500705,0.0,1.0,1.0,0.0,1.0,10000.0,109000.0,9.0,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0.0,4.935605,0.0,2.0,2.0,1.0,1.0,25000.0,35000.0,150.0,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,g,154.691855,left,1.0,3.600465,0.0,0.0,0.0,72.0,1.0,25000.0,0.0,75000.0,31.0
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.70296,0.0,1.0,1.0,7.0,1.0,10000.0,0.0,59000.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,1.96309,0.0,2.0,2.0,60.0,1.0,25000.0,0.0,35000.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,4.5647,0.0,3.0,3.0,20.0,1.0,10000.0,0.0,20000.0,90.0
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,left,1.0,2.498955,0.0,4.0,4.0,77.0,1.0,25000.0,0.0,75000.0,59.0
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,1.90049,0.0,5.0,5.0,5.0,1.0,10000.0,0.0,19000.0,11.0
,,,,,,,,,,,,,,,,,,,,,,,2,372,2020-11-11_11h27.32.097,tareaTDv3,2020.2.5,Win32,60,,,right,1.0,2.767695,0.0,6.0,6.0,54.0,1.0,5000.0,0.0,150000.0,90.0
