key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,10.029,space,30.321,space,32.213,space,16.132,right,5.609,space,2.567,right,1,4.372,0,0,0,0,1,10000,109000,9,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.559,0,1,1,1,1,25000,35000,150,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,11.312,0,2,2,2,1,10000,19000,89,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,g,53.052,left,1,3.125,0,0,0,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,7.887,0,1,1,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.761,0,2,2,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.936,0,3,3,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,9.587,0,4,4,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,4.043,0,5,5,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.302,0,6,6,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.52,0,7,7,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.954,0,8,8,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.021,0,9,9,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.189,0,10,10,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.791,0,11,11,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.938,0,12,12,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.531,0,13,13,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,9.539,0,14,14,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,002,49,2020-11-13_09h49.39.797,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,6.036,0,15,15,23,1,10000,0,110000,90
