key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,3.276,space,4.638,space,0.229,space,2.21,right,2.908,space,0.876,right,0,2.112,0,0,0,2,1,10000,19000,89,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,4.318,0,1,1,1,1,25000,35000,150,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,2.728,0,2,2,0,1,10000,109000,9,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,g,248.902,left,1,3.591,0,0,0,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.971,0,1,1,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.012,0,2,2,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.884,0,3,3,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.169,0,4,4,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.964,0,5,5,64,1,25000,0,150000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,16.235,0,6,6,88,1,25000,0,125000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.848,0,7,7,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.63,0,8,8,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.555,0,9,9,87,1,25000,0,75000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.088,0,10,10,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.384,0,11,11,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.995,0,12,12,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1,0,13,13,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,6.812,0,14,14,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.904,0,15,15,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.975,0,16,16,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.65,0,17,17,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.146,0,18,18,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.71,0,19,19,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,3.686,0,20,20,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,5.118,0,21,21,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.328,0,22,22,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.622,0,23,23,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.636,0,24,24,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.263,0,25,25,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.45,0,26,26,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.429,0,27,27,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.377,0,28,28,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.145,0,29,29,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.41,0,30,30,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.226,0,31,31,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.255,0,32,32,75,1,25000,0,35000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.93,0,33,33,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.043,0,34,34,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.285,0,35,35,57,1,5000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.846,0,36,36,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.911,0,37,37,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.919,0,38,38,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.235,0,39,39,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.833,0,40,40,78,1,25000,0,125000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.696,0,41,41,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.679,0,42,42,49,1,5000,0,149000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.013,0,43,43,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.572,0,44,44,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.795,0,45,45,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.876,0,46,46,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.063,0,47,47,79,1,25000,0,150000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.526,0,48,48,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.585,0,49,49,60,1,25000,0,35000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.346,0,50,50,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.896,0,51,51,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.235,0,52,52,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.963,0,53,53,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,362,2020-11-11_11h27.24.472,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.294,0,54,54,72,1,25000,0,75000,31,,
