key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,1.916,space,9.097,space,34.022,space,14.942,space,7.223,space,0.619,left,0,7.84,0,0,0,1,1,25000,35000,150,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,5.617,0,1,1,2,1,10000,19000,89,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,5.302,0,2,2,0,1,10000,109000,9,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,g,133.253,left,1,6.262,0,0,0,88,1,25000,0,125000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.746,0,1,1,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,4.06,0,2,2,60,1,25000,0,35000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.206,0,3,3,58,1,5000,0,106000,152,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.468,0,4,4,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.17,0,5,5,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.358,0,6,6,57,1,5000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,5.235,0,7,7,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.43,0,8,8,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.217,0,9,9,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,3.767,0,10,10,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.145,0,11,11,41,1,5000,0,35000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.958,0,12,12,89,1,25000,0,150000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.435,0,13,13,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.892,0,14,14,14,1,10000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.191,0,15,15,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.702,0,16,16,30,1,5000,0,16000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.796,0,17,17,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.43,0,18,18,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.236,0,19,19,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.069,0,20,20,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.735,0,21,21,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,5.059,0,22,22,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.77,0,23,23,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.244,0,24,24,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.558,0,25,25,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.98,0,26,26,72,1,25000,0,75000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.851,0,27,27,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,6.085,0,28,28,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.238,0,29,29,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.485,0,30,30,64,1,25000,0,150000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.588,0,31,31,66,1,25000,0,55000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.18,0,32,32,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.414,0,33,33,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.697,0,34,34,62,1,25000,0,75000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.294,0,35,35,31,1,5000,0,35000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.05,0,36,36,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.314,0,37,37,49,1,5000,0,149000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.247,0,38,38,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.868,0,39,39,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.282,0,40,40,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.026,0,41,41,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.03,0,42,42,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.991,0,43,43,78,1,25000,0,125000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.534,0,44,44,47,1,5000,0,56000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.971,0,45,45,44,1,5000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,6.393,0,46,46,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.769,0,47,47,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.299,0,48,48,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.547,0,49,49,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,3.242,0,50,50,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.734,0,51,51,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.393,0,52,52,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.45,0,53,53,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.969,0,54,54,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.902,0,55,55,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.771,0,56,56,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.36,0,57,57,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.576,0,58,58,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.377,0,59,59,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,7.043,0,60,60,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.552,0,61,61,84,1,25000,0,150000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,11.051,0,62,62,46,1,5000,0,36000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.762,0,63,63,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.171,0,64,64,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.11,0,65,65,38,1,5000,0,104000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.876,0,66,66,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.911,0,67,67,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.952,0,68,68,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,5.126,0,69,69,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.343,0,70,70,75,1,25000,0,35000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.27,0,71,71,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.736,0,72,72,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.725,0,73,73,87,1,25000,0,75000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.144,0,74,74,79,1,25000,0,150000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,2.488,0,75,75,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.613,0,76,76,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.087,0,77,77,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.129,0,78,78,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.772,0,79,79,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.352,0,80,80,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.91,0,81,81,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.969,0,82,82,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.585,0,83,83,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,3.101,0,84,84,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.401,0,85,85,65,1,25000,0,35000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.405,0,86,86,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.545,0,87,87,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.07,0,88,88,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.236,0,89,89,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,398,2020-11-11_11h28.16.564,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,right,1.867
