key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,25.3185,space,31.9083,space,16.6667,space,8.0591,left,24.4819,space,3.2364,right,0,4.808,0,0,0,1,1,25000,35000,150,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,12.272,0,1,1,0,1,10000,109000,9,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.4093,0,2,2,2,1,10000,19000,89,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,g,12.4959,left,1,6.8286,0,0,0,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.1333,0,1,1,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.913,0,2,2,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,left,0,10.7949,0,3,3,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.7724,0,4,4,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.6533,0,5,5,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,07-09-2022,F474,2022-09-07_08h47.32.765,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.9076,0,6,6,11,1,10000,0,39000,29
