key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,19.9006,space,21.314,space,19.9892,space,7.0101,right,3.3418,space,1.3914,right,0,4.5098,0,0,0,1,1,25000,35000,150,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,3.9926,0,1,1,2,1,10000,19000,89,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,4.7108,0,2,2,0,1,10000,109000,9,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,g,33.8976,right,1,6.5854,0,0,0,49,1,5000,0,149000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.0696,0,1,1,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.8727,0,2,2,14,1,10000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.6331,0,3,3,38,1,5000,0,104000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.6182,0,4,4,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.921,0,5,5,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.7927,0,6,6,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.526,0,7,7,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.9661,0,8,8,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.631,0,9,9,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,0,10.3253,0,10,10,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9328,0,11,11,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.0319,0,12,12,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.0955,0,13,13,84,1,25000,0,150000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5507,0,14,14,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8754,0,15,15,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.8948,0,16,16,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.9928,0,17,17,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.1939,0,18,18,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8779,0,19,19,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.143,0,20,20,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.175,0,21,21,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.938,0,22,22,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.829,0,23,23,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.3802,0,24,24,60,1,25000,0,35000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1829,0,25,25,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.0591,0,26,26,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.0331,0,27,27,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.1655,0,28,28,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.6475,0,29,29,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.4548,0,30,30,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.6653,0,31,31,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.7008,0,32,32,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.7637,0,33,33,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,5.6766,0,34,34,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.6271,0,35,35,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.5709,0,36,36,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.817,0,37,37,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.19,0,38,38,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,0,7.1607,0,39,39,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4696,0,40,40,58,1,5000,0,106000,152,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.6623,0,41,41,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,444,2022-09-07_07h43.45.414,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.6511,0,42,42,15,1,10000,0,20000,59,,
