key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
space,27.8616,space,21.363,space,16.8399,space,2.0495,right,3.9205,space,2.9838,left,1,4.9816,0,0,0,0,1,10000,109000,9,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,4.5673,0,1,1,2,1,10000,19000,89,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.7004,0,2,2,1,1,25000,35000,150,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,g,9.3835,right,1,5.5698,0,0,0,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.0347,0,1,1,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.9484,0,2,2,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.5426,0,3,3,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.564,0,4,4,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4206,0,5,5,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.2247,0,6,6,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.7141,0,7,7,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4539,0,8,8,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.688,0,9,9,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4236,0,10,10,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,10/11/2022,142,2022-11-10_08h02.34.490,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.401,0,11,11,88,1,25000,0,125000,149,,
