key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,3.721,space,28.688,space,15.951,space,2.528,space,20.252,space,2.727,right,1,11.041,0,0,0,0,1,10000,109000,9,002,151,2020-11-12_11h21.59.885,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0,4.104,0,1,1,2,1,10000,19000,89,002,151,2020-11-12_11h21.59.885,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0,4.909,0,2,2,1,1,25000,35000,150,002,151,2020-11-12_11h21.59.885,tareaTDv3,2020.2.5,MacIntel,60
