key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,8.6605,space,4.3372,space,6.5204,space,2.7323,right,21.3504,space,1.723,right,0,2.9108,0,0,0,1,1,25000,35000,150,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,2.5137,0,1,1,0,1,10000,109000,9,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,7.0697,0,2,2,2,1,10000,19000,89,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,g,29.9729,right,1,1.6784,0,0,0,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.4507,0,1,1,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.448,0,2,2,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.4266,0,3,3,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.8125,0,4,4,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.7743,0,5,5,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.1871,0,6,6,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.2081,0,7,7,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.7408,0,8,8,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,02-09-2022,398,2022-09-02_08h14.34.522,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.175,0,9,9,6,1,10000,0,40000,10
