key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,4.27,space,86.424,space,13.875,space,43.302,left,3.099,space,0.949,left,1,4.222,0,0,0,0,1,10000,109000,9,002,386,2020-11-11_11h27.25.511,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,left,0,2.311,0,1,1,2,1,10000,19000,89,002,386,2020-11-11_11h27.25.511,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0,2,0,2,2,1,1,25000,35000,150,002,386,2020-11-11_11h27.25.511,tareaTDv3,2020.2.5,MacIntel,60
