key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,16.928,space,194.38,space,23.436,space,6.211,right,5.658,space,2.624,left,1,11.385,0,0,0,0,1,10000,109000,9,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,0,,0,1,1,2,1,10000,19000,89,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,5.837,0,2,2,1,1,25000,35000,150,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,g,297.1,right,1,4.908,0,0,0,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.262,0,1,1,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.908,0,2,2,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.912,0,3,3,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.699,0,4,4,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.364,0,5,5,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,002,221,2020-11-12_11h34.50.231,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,7.274,0,6,6,29,1,10000,0,151000,151
