key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,1.53539,space,0.29993,space,0.35849,space,0.182765,space,1.018555,space,1.036425,left,0,3.768515,0,0,0,1,1,25000,35000,150,002,276,2020-11-12_11h38.01.608,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,left,1,2.859505,0,1,1,0,1,10000,109000,9,002,276,2020-11-12_11h38.01.608,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,right,0,5.39259,0,2,2,2,1,10000,19000,89,002,276,2020-11-12_11h38.01.608,tareaTDv3,2020.2.5,Win32,60
