key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,11.082805,space,30.678035,space,36.50961,space,9.498785,left,8.018495,space,4.86671,left,1,2.401465,0,0,0,1,1,25000,35000,150,002,348,2020-11-11_11h27.46.231,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,right,0,2.93307,0,1,1,2,1,10000,19000,89,002,348,2020-11-11_11h27.46.231,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,left,1,1.48712,0,2,2,0,1,10000,109000,9,002,348,2020-11-11_11h27.46.231,tareaTDv3,2020.2.5,Win32,60
