key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,3.03,space,19.7344,space,16.7119,space,10.3137,right,30.2665,space,3.9345,left,0,8.887,0,0,0,1,1,25000,35000,150,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,9.2636,0,1,1,2,1,10000,19000,89,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,6.3198,0,2,2,0,1,10000,109000,9,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,g,24.1752,right,0,5.5834,0,0,0,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,right,1,14.515,0,1,1,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,right,0,14.475,0,2,2,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.1193,0,3,3,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.7067,0,4,4,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.8654,0,5,5,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,7-09-22,F488,2022-09-07_09h10.32.008,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.2142,0,6,6,56,1,5000,0,35000,150
