key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,5.3868,space,85.36409,space,7.411355,space,7.478185,left,3.307105,space,2.01827,right,1,4.94958,0,0,0,0,1,10000,109000,9,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,4.607065,0,1,1,2,1,10000,19000,89,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,0,,0,2,2,1,1,25000,35000,150,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,g,64.88628,right,1,5.88651,0,0,0,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,1,4.88621,0,1,1,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.40548,0,2,2,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.216505,0,3,3,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,right,0,17.224865,0,4,4,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.552345,0,5,5,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.898215,0,6,6,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.77076,0,7,7,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.889765,0,8,8,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,1,10.841595,0,9,9,83,1,25000,0,125000,89
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.512665,0,10,10,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.397515,0,11,11,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,left,0,7.81069,0,12,12,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,002,283,2020-11-12_11h18.25.859,tareaTDv3,2020.2.5,Win32,60,,,right,0,9.81404,0,13,13,72,1,25000,0,75000,31
