key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,3.95035,space,15.80553,space,6.523865,space,3.62809,left,5.37113,space,3.6858,right,0,6.087365,0,0,0,1,1,25000,35000,150,002,272,2020-11-12_11h25.48.426,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,0,4.604385,0,1,1,2,1,10000,19000,89,002,272,2020-11-12_11h25.48.426,tareaTDv3,2020.2.5,MacIntel,60
,,,,,,,,,,,,right,1,3.703205,0,2,2,0,1,10000,109000,9,002,272,2020-11-12_11h25.48.426,tareaTDv3,2020.2.5,MacIntel,60
